ID;GAME_NAME;BEHAVIOUR;PLAY_PURCHASE;NONE
4834220;Call of Duty Black Ops II - Multiplayer;purchase;1.0;0
4834220;Call of Duty Black Ops II - Zombies;purchase;1.0;0
4834220;Counter-Strike;purchase;1.0;0
4834220;Day of Defeat;purchase;1.0;0
4834220;Deathmatch Classic;purchase;1.0;0
4834220;Half-Life;purchase;1.0;0
4834220;Half-Life 2;purchase;1.0;0
4834220;Half-Life 2 Deathmatch;purchase;1.0;0
4834220;Half-Life 2 Episode One;purchase;1.0;0
4834220;Half-Life 2 Episode Two;purchase;1.0;0
4834220;Half-Life 2 Lost Coast;purchase;1.0;0
4834220;Half-Life Blue Shift;purchase;1.0;0
4834220;Half-Life Opposing Force;purchase;1.0;0
4834220;Ricochet;purchase;1.0;0
4834220;Team Fortress Classic;purchase;1.0;0
189623540;Unturned;purchase;1.0;0
189623540;Unturned;play;8.6;0
189623540;Heroes & Generals;purchase;1.0;0
189623540;Heroes & Generals;play;0.3;0
54704882;The Promised Land;purchase;1.0;0
208071792;Dota 2;purchase;1.0;0
208071792;Dota 2;play;6.6;0
65229865;Europa Universalis IV;purchase;1.0;0
65229865;Europa Universalis IV;play;369.0;0
65229865;Fallout New Vegas;purchase;1.0;0
65229865;Fallout New Vegas;play;81.0;0
65229865;The Elder Scrolls V Skyrim;purchase;1.0;0
65229865;The Elder Scrolls V Skyrim;play;57.0;0
65229865;GRID;purchase;1.0;0
65229865;GRID;play;38.0;0
65229865;Sid Meier's Civilization V;purchase;1.0;0
65229865;Sid Meier's Civilization V;play;33.0;0
65229865;Mass Effect 2;purchase;1.0;0
65229865;Mass Effect 2;play;26.0;0
65229865;Cogs;purchase;1.0;0
65229865;Cogs;play;22.0;0
65229865;Need for Speed SHIFT;purchase;1.0;0
65229865;Need for Speed SHIFT;play;22.0;0
65229865;Dungeons of Dredmor;purchase;1.0;0
65229865;Dungeons of Dredmor;play;17.2;0
65229865;Bastion;purchase;1.0;0
65229865;Bastion;play;9.7;0
65229865;Might & Magic Heroes VI;purchase;1.0;0
65229865;Might & Magic Heroes VI;play;5.1;0
65229865;Atom Zombie Smasher ;purchase;1.0;0
65229865;Atom Zombie Smasher ;play;4.7;0
65229865;Heroes of Might & Magic V;purchase;1.0;0
65229865;Heroes of Might & Magic V;play;3.3;0
65229865;Hacker Evolution;purchase;1.0;0
65229865;Hacker Evolution;play;3.0;0
65229865;Majesty 2 Collection;purchase;1.0;0
65229865;Majesty 2 Collection;play;2.8;0
65229865;Worms Reloaded;purchase;1.0;0
65229865;Worms Reloaded;play;2.2;0
65229865;Portal;purchase;1.0;0
65229865;Portal;play;2.0;0
65229865;Dragon Age Origins;purchase;1.0;0
65229865;Dragon Age Origins;play;1.9;0
65229865;Solar 2;purchase;1.0;0
65229865;Solar 2;play;1.6;0
65229865;Dungeon Siege;purchase;1.0;0
65229865;Dungeon Siege;play;1.4;0
65229865;BioShock;purchase;1.0;0
65229865;BioShock;play;1.1;0
65229865;The Bridge;purchase;1.0;0
65229865;The Bridge;play;0.9;0
65229865;Magicka;purchase;1.0;0
65229865;Magicka;play;0.8;0
65229865;The Witcher 2 Assassins of Kings Enhanced Edition;purchase;1.0;0
65229865;The Witcher 2 Assassins of Kings Enhanced Edition;play;0.8;0
65229865;Crayon Physics Deluxe;purchase;1.0;0
65229865;Crayon Physics Deluxe;play;0.7;0
65229865;King Arthur Collection;purchase;1.0;0
65229865;King Arthur Collection;play;0.5;0
65229865;Fallout 4;purchase;1.0;0
65229865;Fallout 4;play;0.5;0
65229865;Revenge of the Titans;purchase;1.0;0
65229865;Revenge of the Titans;play;0.5;0
65229865;Neverwinter Nights 2 Platinum;purchase;1.0;0
65229865;Neverwinter Nights 2 Platinum;play;0.3;0
65229865;Sigils of Elohim;purchase;1.0;0
65229865;Sigils of Elohim;play;0.3;0
65229865;The Showdown Effect;purchase;1.0;0
65229865;7 Grand Steps, Step 1 What Ancients Begat;purchase;1.0;0
65229865;And Yet It Moves;purchase;1.0;0
65229865;BioShock 2;purchase;1.0;0
65229865;Bunch Of Heroes;purchase;1.0;0
65229865;Cave Story+;purchase;1.0;0
65229865;Crusader Kings II;purchase;1.0;0
65229865;Dear Esther;purchase;1.0;0
65229865;Disciples II Gallean's Return;purchase;1.0;0
65229865;Disciples II Rise of the Elves;purchase;1.0;0
65229865;Dungeon Defenders;purchase;1.0;0
65229865;Dungeonland;purchase;1.0;0
65229865;Dungeonland - All access pass;purchase;1.0;0
65229865;Dungeon Siege 2;purchase;1.0;0
65229865;Dungeon Siege III;purchase;1.0;0
65229865;Europa Universalis III;purchase;1.0;0
65229865;Europa Universalis IV American Dream DLC;purchase;1.0;0
65229865;Europa Universalis IV Conquest of Paradise;purchase;1.0;0
65229865;Europa Universalis IV Conquistadors Unit pack ;purchase;1.0;0
65229865;Europa Universalis IV National Monuments II;purchase;1.0;0
65229865;Europa Universalis IVNative Americans Unit Pack;purchase;1.0;0
65229865;Europa Universalis IV Songs of the New World;purchase;1.0;0
65229865;Fractal Make Blooms Not War;purchase;1.0;0
65229865;Gemini Rue;purchase;1.0;0
65229865;Half-Life 2 Deathmatch;purchase;1.0;0
65229865;Half-Life 2 Lost Coast;purchase;1.0;0
65229865;Hammerfight;purchase;1.0;0
65229865;King's Bounty Armored Princess;purchase;1.0;0
65229865;King's Bounty Crossworlds;purchase;1.0;0
65229865;King's Bounty The Legend;purchase;1.0;0
65229865;Leviathan Warships;purchase;1.0;0
65229865;Lightfish;purchase;1.0;0
65229865;LIMBO;purchase;1.0;0
65229865;Luxuria Superbia;purchase;1.0;0
65229865;Magicka Final Frontier;purchase;1.0;0
65229865;Magicka Frozen Lake;purchase;1.0;0
65229865;Magicka Nippon;purchase;1.0;0
65229865;Magicka Party Robes;purchase;1.0;0
65229865;Magicka The Watchtower;purchase;1.0;0
65229865;Magicka Vietnam;purchase;1.0;0
65229865;Magicka Wizard's Survival Kit;purchase;1.0;0
65229865;Sid Meier's Civilization V Brave New World;purchase;1.0;0
65229865;Sid Meier's Civilization V Scrambled Continents Map Pack;purchase;1.0;0
65229865;Steel Storm Burning Retribution;purchase;1.0;0
65229865;The Dream Machine;purchase;1.0;0
65229865;The Dream Machine Chapter 3;purchase;1.0;0
65229865;Victoria Revolutions;purchase;1.0;0
65229865;Victoria II;purchase;1.0;0
65229865;Victoria II Interwar Cavalry Unit Pack;purchase;1.0;0
65229865;VVVVVV;purchase;1.0;0
65229865;Warlock - Master of the Arcane;purchase;1.0;0
65229865;Warlock - Master of the Arcane Powerful Lords;purchase;1.0;0
65229865;War of the Roses;purchase;1.0;0
65229865;War of the Roses Kingmaker;purchase;1.0;0
65229865;War of the Roses Balance Beta;purchase;1.0;0
53079481;Speedball 2 Tournament;purchase;1.0;0
53079481;Speedball 2 Tournament;play;3.0;0
146809006;Dota 2;purchase;1.0;0
146809006;Dota 2;play;387.0;0
146809006;The Mighty Quest For Epic Loot;purchase;1.0;0
146809006;The Mighty Quest For Epic Loot;play;0.2;0
146809006;TDP4Team Battle;purchase;1.0;0
146809006;TDP4Team Battle;play;0.1;0
146809006;MoW Face Off M;purchase;1.0;0
146809006;Dead Island Epidemic;purchase;1.0;0
146809006;Heroes & Generals;purchase;1.0;0
146809006;Lost Saga North America;purchase;1.0;0
146809006;Neverwinter;purchase;1.0;0
146809006;Only If;purchase;1.0;0
208226134;Counter-Strike Nexon Zombies;purchase;1.0;0
240524467;Dota 2;purchase;1.0;0
240524467;Dota 2;play;184.0;0
183103599;Counter-Strike Global Offensive;purchase;1.0;0
183103599;Counter-Strike Global Offensive;play;299.0;0
183103599;Legend of Grimrock;purchase;1.0;0
183103599;Legend of Grimrock;play;21.0;0
183103599;Team Fortress 2;purchase;1.0;0
183103599;Team Fortress 2;play;1.9;0
183103599;Gear Up;purchase;1.0;0
181064527;Dota 2;purchase;1.0;0
181064527;Dota 2;play;7.7;0
65958466;Dota 2;purchase;1.0;0
65958466;Dota 2;play;131.0;0
65958466;Mass Effect;purchase;1.0;0
65958466;Mass Effect;play;125.0;0
65958466;Dragon Age Origins - Ultimate Edition;purchase;1.0;0
65958466;Dragon Age Origins - Ultimate Edition;play;125.0;0
65958466;Fallout 4;purchase;1.0;0
65958466;Fallout 4;play;123.0;0
65958466;Mass Effect 2;purchase;1.0;0
65958466;Mass Effect 2;play;96.0;0
65958466;Fable - The Lost Chapters;purchase;1.0;0
65958466;Fable - The Lost Chapters;play;78.0;0
65958466;DayZ;purchase;1.0;0
65958466;DayZ;play;75.0;0
65958466;Killing Floor;purchase;1.0;0
65958466;Killing Floor;play;74.0;0
65958466;The Elder Scrolls V Skyrim;purchase;1.0;0
65958466;The Elder Scrolls V Skyrim;play;70.0;0
65958466;Elite Dangerous;purchase;1.0;0
65958466;Elite Dangerous;play;52.0;0
65958466;Chivalry Medieval Warfare;purchase;1.0;0
65958466;Chivalry Medieval Warfare;play;41.0;0
65958466;Sins of a Solar Empire Rebellion;purchase;1.0;0
65958466;Sins of a Solar Empire Rebellion;play;39.0;0
65958466;Far Cry 3;purchase;1.0;0
65958466;Far Cry 3;play;39.0;0
65958466;Darksiders II;purchase;1.0;0
65958466;Darksiders II;play;38.0;0
65958466;Warframe;purchase;1.0;0
65958466;Warframe;play;36.0;0
65958466;Age of Empires II HD Edition;purchase;1.0;0
65958466;Age of Empires II HD Edition;play;34.0;0
65958466;Batman Arkham Asylum GOTY Edition;purchase;1.0;0
65958466;Batman Arkham Asylum GOTY Edition;play;32.0;0
65958466;Team Fortress 2;purchase;1.0;0
65958466;Team Fortress 2;play;31.0;0
65958466;Deus Ex Human Revolution;purchase;1.0;0
65958466;Deus Ex Human Revolution;play;31.0;0
65958466;The Binding of Isaac;purchase;1.0;0
65958466;The Binding of Isaac;play;30.0;0
65958466;STAR WARS Knights of the Old Republic II The Sith Lords;purchase;1.0;0
65958466;STAR WARS Knights of the Old Republic II The Sith Lords;play;29.0;0
65958466;Fallout New Vegas;purchase;1.0;0
65958466;Fallout New Vegas;play;28.0;0
65958466;Far Cry 4;purchase;1.0;0
65958466;Far Cry 4;play;28.0;0
65958466;Crusader Kings II;purchase;1.0;0
65958466;Crusader Kings II;play;27.0;0
65958466;Assassin's Creed II;purchase;1.0;0
65958466;Assassin's Creed II;play;25.0;0
65958466;Risk of Rain;purchase;1.0;0
65958466;Risk of Rain;play;24.0;0
65958466;Darksiders;purchase;1.0;0
65958466;Darksiders;play;24.0;0
65958466;Mirror's Edge;purchase;1.0;0
65958466;Mirror's Edge;play;23.0;0
65958466;Dark Souls Prepare to Die Edition;purchase;1.0;0
65958466;Dark Souls Prepare to Die Edition;play;22.0;0
65958466;Wasteland 2;purchase;1.0;0
65958466;Wasteland 2;play;21.0;0
65958466;Endless Space;purchase;1.0;0
65958466;Endless Space;play;19.8;0
65958466;Garry's Mod;purchase;1.0;0
65958466;Garry's Mod;play;19.8;0
65958466;Portal;purchase;1.0;0
65958466;Portal;play;16.2;0
65958466;FTL Faster Than Light;purchase;1.0;0
65958466;FTL Faster Than Light;play;15.6;0
65958466;Metro 2033;purchase;1.0;0
65958466;Metro 2033;play;15.3;0
65958466;Europa Universalis IV;purchase;1.0;0
65958466;Europa Universalis IV;play;15.0;0
65958466;The Banner Saga;purchase;1.0;0
65958466;The Banner Saga;play;15.0;0
65958466;Guns of Icarus Online;purchase;1.0;0
65958466;Guns of Icarus Online;play;14.1;0
65958466;Batman Arkham City;purchase;1.0;0
65958466;Batman Arkham City;play;13.9;0
65958466;Half-Life 2;purchase;1.0;0
65958466;Half-Life 2;play;13.2;0
65958466;Magicite;purchase;1.0;0
65958466;Magicite;play;12.9;0
65958466;Don't Starve Together Beta;purchase;1.0;0
65958466;Don't Starve Together Beta;play;12.6;0
65958466;Terraria;purchase;1.0;0
65958466;Terraria;play;12.3;0
65958466;Hotline Miami;purchase;1.0;0
65958466;Hotline Miami;play;11.2;0
65958466;Warhammer 40,000 Space Marine;purchase;1.0;0
65958466;Warhammer 40,000 Space Marine;play;10.4;0
65958466;Fallout;purchase;1.0;0
65958466;Fallout;play;10.0;0
65958466;Spec Ops The Line;purchase;1.0;0
65958466;Spec Ops The Line;play;9.7;0
65958466;System Shock 2;purchase;1.0;0
65958466;System Shock 2;play;9.4;0
65958466;Dominions 4;purchase;1.0;0
65958466;Dominions 4;play;9.0;0
65958466;Dishonored;purchase;1.0;0
65958466;Dishonored;play;8.6;0
65958466;Magicka;purchase;1.0;0
65958466;Magicka;play;8.4;0
65958466;Stronghold HD;purchase;1.0;0
65958466;Stronghold HD;play;7.9;0
65958466;Crypt of the NecroDancer;purchase;1.0;0
65958466;Crypt of the NecroDancer;play;7.6;0
65958466;God Mode;purchase;1.0;0
65958466;God Mode;play;7.4;0
65958466;Age of Mythology Extended Edition;purchase;1.0;0
65958466;Age of Mythology Extended Edition;play;7.3;0
65958466;Metro Last Light Redux;purchase;1.0;0
65958466;Metro Last Light Redux;play;7.1;0
65958466;Counter-Strike Global Offensive;purchase;1.0;0
65958466;Counter-Strike Global Offensive;play;5.6;0
65958466;Killing Floor 2;purchase;1.0;0
65958466;Killing Floor 2;play;5.3;0
65958466;Dead Space;purchase;1.0;0
65958466;Dead Space;play;5.2;0
65958466;Shadowrun Dragonfall - Director's Cut;purchase;1.0;0
65958466;Shadowrun Dragonfall - Director's Cut;play;5.1;0
65958466;BioShock 2;purchase;1.0;0
65958466;BioShock 2;play;4.9;0
65958466;Divinity II Developer's Cut;purchase;1.0;0
65958466;Divinity II Developer's Cut;play;4.9;0
65958466;Stronghold Crusader HD;purchase;1.0;0
65958466;Stronghold Crusader HD;play;4.6;0
65958466;Sid Meier's Civilization V;purchase;1.0;0
65958466;Sid Meier's Civilization V;play;4.6;0
65958466;Cities XL Platinum;purchase;1.0;0
65958466;Cities XL Platinum;play;4.4;0
65958466;Red Faction Guerrilla Steam Edition;purchase;1.0;0
65958466;Red Faction Guerrilla Steam Edition;play;3.9;0
65958466;Company of Heroes;purchase;1.0;0
65958466;Company of Heroes;play;3.7;0
65958466;SOMA;purchase;1.0;0
65958466;SOMA;play;3.5;0
65958466;Contagion;purchase;1.0;0
65958466;Contagion;play;3.3;0
65958466;Retrovirus;purchase;1.0;0
65958466;Retrovirus;play;3.3;0
65958466;Hammerwatch;purchase;1.0;0
65958466;Hammerwatch;play;3.1;0
65958466;RAW - Realms of Ancient War;purchase;1.0;0
65958466;RAW - Realms of Ancient War;play;3.0;0
65958466;LIMBO;purchase;1.0;0
65958466;LIMBO;play;2.4;0
65958466;Evochron Mercenary;purchase;1.0;0
65958466;Evochron Mercenary;play;2.2;0
65958466;DOOM 3 BFG Edition;purchase;1.0;0
65958466;DOOM 3 BFG Edition;play;2.2;0
65958466;Nidhogg;purchase;1.0;0
65958466;Nidhogg;play;2.1;0
65958466;Don't Starve;purchase;1.0;0
65958466;Don't Starve;play;1.8;0
65958466;Star Wars Knights of the Old Republic;purchase;1.0;0
65958466;Star Wars Knights of the Old Republic;play;1.7;0
65958466;Monaco;purchase;1.0;0
65958466;Monaco;play;1.5;0
65958466;The Ship;purchase;1.0;0
65958466;The Ship;play;1.4;0
65958466;Warhammer 40,000 Dawn of War  Dark Crusade;purchase;1.0;0
65958466;Warhammer 40,000 Dawn of War  Dark Crusade;play;1.4;0
65958466;Little Inferno;purchase;1.0;0
65958466;Little Inferno;play;1.4;0
65958466;Unturned;purchase;1.0;0
65958466;Unturned;play;1.3;0
65958466;Saints Row The Third;purchase;1.0;0
65958466;Saints Row The Third;play;1.3;0
65958466;Dear Esther;purchase;1.0;0
65958466;Dear Esther;play;1.2;0
65958466;Fallout 2;purchase;1.0;0
65958466;Fallout 2;play;1.2;0
65958466;Castle Crashers;purchase;1.0;0
65958466;Castle Crashers;play;1.0;0
65958466;Fallout Tactics;purchase;1.0;0
65958466;Fallout Tactics;play;1.0;0
65958466;Of Orcs And Men;purchase;1.0;0
65958466;Of Orcs And Men;play;0.9;0
65958466;Tomb Raider;purchase;1.0;0
65958466;Tomb Raider;play;0.8;0
65958466;Confrontation;purchase;1.0;0
65958466;Confrontation;play;0.6;0
65958466;Total War SHOGUN 2;purchase;1.0;0
65958466;Total War SHOGUN 2;play;0.5;0
65958466;Alien Swarm;purchase;1.0;0
65958466;Alien Swarm;play;0.4;0
65958466;Stronghold 2;purchase;1.0;0
65958466;Stronghold 2;play;0.4;0
65958466;Game of Thrones ;purchase;1.0;0
65958466;Game of Thrones ;play;0.4;0
65958466;Star Wars - Jedi Knight II Jedi Outcast;purchase;1.0;0
65958466;Star Wars - Jedi Knight II Jedi Outcast;play;0.2;0
65958466;Blood Bowl Legendary Edition;purchase;1.0;0
65958466;Blood Bowl Legendary Edition;play;0.1;0
65958466;War of the Roses;purchase;1.0;0
65958466;Age of Empires II HD The Forgotten;purchase;1.0;0
65958466;Batman Arkham City GOTY;purchase;1.0;0
65958466;Company of Heroes (New Steam Version);purchase;1.0;0
65958466;Company of Heroes Opposing Fronts;purchase;1.0;0
65958466;Company of Heroes Tales of Valor;purchase;1.0;0
65958466;Counter-Strike Source;purchase;1.0;0
65958466;Crusader Kings II Hymns of Abraham;purchase;1.0;0
65958466;Crusader Kings II Military Orders Unit Pack;purchase;1.0;0
65958466;Crusader Kings II Sons of Abraham;purchase;1.0;0
65958466;Crusader Kings II Warriors of Faith Unit Pack;purchase;1.0;0
65958466;Dead Space 2;purchase;1.0;0
65958466;Don't Starve Reign of Giants;purchase;1.0;0
65958466;Empire Total War;purchase;1.0;0
65958466;Fallout New Vegas Courier's Stash;purchase;1.0;0
65958466;Fallout New Vegas Dead Money;purchase;1.0;0
65958466;Fallout New Vegas Honest Hearts;purchase;1.0;0
65958466;Half-Life 2 Episode One;purchase;1.0;0
65958466;Half-Life 2 Episode Two;purchase;1.0;0
65958466;Half-Life 2 Lost Coast;purchase;1.0;0
65958466;Killing Floor Mod Defence Alliance 2;purchase;1.0;0
65958466;Patch testing for Chivalry;purchase;1.0;0
65958466;Red Faction Armageddon;purchase;1.0;0
65958466;Sid Meier's Civilization V Brave New World;purchase;1.0;0
65958466;Sid Meier's Civilization V Scrambled Continents Map Pack;purchase;1.0;0
65958466;Stronghold Crusader Extreme HD;purchase;1.0;0
65958466;Stronghold Legends;purchase;1.0;0
65958466;The Banner Saga - Mod Content;purchase;1.0;0
65958466;The Ship Single Player;purchase;1.0;0
65958466;The Ship Tutorial;purchase;1.0;0
65958466;Warhammer 40,000 Dawn of War - Game of the Year Edition;purchase;1.0;0
65958466;Warhammer 40,000 Dawn of War  Soulstorm;purchase;1.0;0
65958466;Warhammer 40,000 Dawn of War  Winter Assault;purchase;1.0;0
65958466;Wasteland 1 - The Original Classic;purchase;1.0;0
65958466;Wasteland 2 Director's Cut;purchase;1.0;0
77905942;The Elder Scrolls V Skyrim;purchase;1.0;0
77905942;The Elder Scrolls V Skyrim;play;95.0;0
77905942;Dragon Age Origins - Ultimate Edition;purchase;1.0;0
77905942;Dragon Age Origins - Ultimate Edition;play;71.0;0
77905942;Sid Meier's Civilization V;purchase;1.0;0
77905942;Sid Meier's Civilization V;play;64.0;0
77905942;Bastion;purchase;1.0;0
77905942;Bastion;play;19.2;0
77905942;Costume Quest;purchase;1.0;0
77905942;Costume Quest;play;1.1;0
181321171;Dota 2;purchase;1.0;0
181321171;Dota 2;play;25.0;0
181321171;Team Fortress 2;purchase;1.0;0
181321171;Team Fortress 2;play;0.9;0
172348107;Dota 2;purchase;1.0;0
172348107;Dota 2;play;1.9;0
215748805;Dota 2;purchase;1.0;0
215748805;Dota 2;play;45.0;0
215748805;Adventures of Bertram Fiddle Episode 1 A Dreadly Business;purchase;1.0;0
215748805;Adventures of Bertram Fiddle Episode 1 A Dreadly Business;play;1.7;0
215748805;Shoot Many Robots;purchase;1.0;0
215748805;Shoot Many Robots;play;0.7;0
215748805;Cobi Treasure Deluxe;purchase;1.0;0
215748805;Tom Clancy's Ghost Recon Phantoms - EU;purchase;1.0;0
129520075;Call of Duty Black Ops II - Multiplayer;purchase;1.0;0
129520075;Call of Duty Black Ops II - Multiplayer;play;77.0;0
129520075;Call of Duty Modern Warfare 3 - Multiplayer;purchase;1.0;0
129520075;Call of Duty Modern Warfare 3 - Multiplayer;play;10.2;0
129520075;Call of Duty Modern Warfare 3;purchase;1.0;0
129520075;Call of Duty Modern Warfare 3;play;6.8;0
129520075;Grand Theft Auto IV;purchase;1.0;0
129520075;Grand Theft Auto IV;play;1.9;0
129520075;Call of Duty Black Ops II;purchase;1.0;0
129520075;Call of Duty Black Ops II;play;1.6;0
129520075;Call of Duty Black Ops II - Zombies;purchase;1.0;0
129520075;Call of Duty Black Ops II - Zombies;play;0.3;0
276055488;Counter-Strike Nexon Zombies;purchase;1.0;0
276055488;Counter-Strike Nexon Zombies;play;0.8;0
276055488;Unturned;purchase;1.0;0
276055488;Unturned;play;0.1;0
230952269;Heroes & Generals;purchase;1.0;0
230952269;Heroes & Generals;play;1.9;0
230952269;Unturned;purchase;1.0;0
230952269;Unturned;play;0.1;0
248255491;Team Fortress 2;purchase;1.0;0
248255491;Team Fortress 2;play;56.0;0
248255491;Gothic 3;purchase;1.0;0
248255491;Gothic 3;play;16.5;0
165216297;Dota 2;purchase;1.0;0
165216297;Dota 2;play;3.6;0
234292025;Marvel Heroes 2015;purchase;1.0;0
234292025;Marvel Heroes 2015;play;54.0;0
234292025;Team Fortress 2;purchase;1.0;0
234292025;Team Fortress 2;play;3.8;0
226923581;Counter-Strike Global Offensive;purchase;1.0;0
226923581;Counter-Strike Global Offensive;play;557.0;0
226923581;Worms Clan Wars;purchase;1.0;0
226923581;Worms Clan Wars;play;2.1;0
226923581;LEGO The Hobbit;purchase;1.0;0
226923581;LEGO The Hobbit;play;0.6;0
134590374;Dota 2;purchase;1.0;0
134590374;Dota 2;play;173.0;0
43908860;Call of Duty Modern Warfare 2 - Multiplayer;purchase;1.0;0
43908860;Call of Duty Modern Warfare 2 - Multiplayer;play;155.0;0
43908860;Call of Duty Modern Warfare 3 - Multiplayer;purchase;1.0;0
43908860;Call of Duty Modern Warfare 3 - Multiplayer;play;123.0;0
43908860;Call of Duty Black Ops - Multiplayer;purchase;1.0;0
43908860;Call of Duty Black Ops - Multiplayer;play;47.0;0
43908860;Call of Duty Modern Warfare 2;purchase;1.0;0
43908860;Call of Duty Modern Warfare 2;play;40.0;0
43908860;Portal;purchase;1.0;0
43908860;Portal;play;36.0;0
43908860;Far Cry 3;purchase;1.0;0
43908860;Far Cry 3;play;24.0;0
43908860;Call of Duty Modern Warfare 3;purchase;1.0;0
43908860;Call of Duty Modern Warfare 3;play;22.0;0
43908860;Portal 2;purchase;1.0;0
43908860;Portal 2;play;18.3;0
43908860;Call of Duty Black Ops;purchase;1.0;0
43908860;Call of Duty Black Ops;play;17.4;0
43908860;Half-Life 2 Episode Two;purchase;1.0;0
43908860;Half-Life 2 Episode Two;play;17.1;0
43908860;Half-Life 2 Episode One;purchase;1.0;0
43908860;Half-Life 2 Episode One;play;7.9;0
43908860;AdVenture Capitalist;purchase;1.0;0
43908860;AdVenture Capitalist;play;6.0;0
43908860;Half-Life 2;purchase;1.0;0
43908860;Half-Life 2;play;4.7;0
43908860;Team Fortress 2;purchase;1.0;0
43908860;Team Fortress 2;play;2.2;0
43908860;Half-Life 2 Lost Coast;purchase;1.0;0
43908860;Half-Life 2 Lost Coast;play;1.0;0
43908860;The Stanley Parable;purchase;1.0;0
43908860;The Stanley Parable;play;0.4;0
43908860;Emily is Away;purchase;1.0;0
203238341;Dota 2;purchase;1.0;0
203238341;Dota 2;play;1.8;0
228343275;Cities Skylines;purchase;1.0;0
228343275;Cities Skylines;play;4.6;0
198249024;Total War ROME II - Emperor Edition;purchase;1.0;0
198249024;Total War ROME II - Emperor Edition;play;530.0;0
198249024;The Elder Scrolls V Skyrim;purchase;1.0;0
198249024;The Elder Scrolls V Skyrim;play;341.0;0
198249024;Warmachine Tactics;purchase;1.0;0
198249024;Warmachine Tactics;play;10.4;0
198249024;Skyrim High Resolution Texture Pack;purchase;1.0;0
198249024;The Elder Scrolls V Skyrim - Dawnguard;purchase;1.0;0
198249024;The Elder Scrolls V Skyrim - Dragonborn;purchase;1.0;0
198249024;The Elder Scrolls V Skyrim - Hearthfire;purchase;1.0;0
282061856;America's Army Proving Grounds;purchase;1.0;0
282061856;Cry of Fear;purchase;1.0;0
282061856;Heroes & Generals;purchase;1.0;0
282061856;Spooky's House of Jump Scares;purchase;1.0;0
282061856;War Thunder;purchase;1.0;0
33250362;Half-Life 2 Deathmatch;purchase;1.0;0
33250362;Half-Life 2 Lost Coast;purchase;1.0;0
248518501;Dota 2;purchase;1.0;0
248518501;Dota 2;play;67.0;0
248518501;FreeStyle2 Street Basketball;purchase;1.0;0
248518501;Mortal Online;purchase;1.0;0
248518501;The Gate;purchase;1.0;0
248518501;Trove;purchase;1.0;0
308692673;Dota 2;purchase;1.0;0
308692673;Dota 2;play;2.9;0
105796956;Team Fortress 2;purchase;1.0;0
105796956;Team Fortress 2;play;88.0;0
186055359;Dota 2;purchase;1.0;0
186055359;Dota 2;play;1.1;0
87821312;Counter-Strike;purchase;1.0;0
87821312;Counter-Strike;play;1159.0;0
87821312;Counter-Strike Global Offensive;purchase;1.0;0
87821312;Counter-Strike Global Offensive;play;3.8;0
87821312;Counter-Strike Condition Zero;purchase;1.0;0
87821312;Counter-Strike Condition Zero Deleted Scenes;purchase;1.0;0
85714521;Counter-Strike Global Offensive;purchase;1.0;0
85714521;Counter-Strike Global Offensive;play;1378.0;0
85714521;Day of Defeat Source;purchase;1.0;0
85714521;Day of Defeat Source;play;109.0;0
85714521;Call of Duty Modern Warfare 3 - Multiplayer;purchase;1.0;0
85714521;Call of Duty Modern Warfare 3 - Multiplayer;play;66.0;0
85714521;Call of Duty World at War;purchase;1.0;0
85714521;Call of Duty World at War;play;65.0;0
85714521;PAYDAY 2;purchase;1.0;0
85714521;PAYDAY 2;play;57.0;0
85714521;Call of Duty Modern Warfare 3;purchase;1.0;0
85714521;Call of Duty Modern Warfare 3;play;24.0;0
85714521;Team Fortress 2;purchase;1.0;0
85714521;Team Fortress 2;play;23.0;0
85714521;Left 4 Dead 2;purchase;1.0;0
85714521;Left 4 Dead 2;play;18.8;0
85714521;Watch_Dogs;purchase;1.0;0
85714521;Watch_Dogs;play;9.7;0
85714521;Tribes Ascend;purchase;1.0;0
85714521;Tribes Ascend;play;3.9;0
85714521;Deus Ex Human Revolution;purchase;1.0;0
85714521;Deus Ex Human Revolution;play;0.9;0
85714521;Dota 2;purchase;1.0;0
85714521;Dota 2;play;0.5;0
85714521;God Mode;purchase;1.0;0
85714521;God Mode;play;0.3;0
85714521;Unturned;purchase;1.0;0
85714521;Unturned;play;0.2;0
170375966;Dota 2;purchase;1.0;0
170375966;Dota 2;play;40.0;0
130950166;Dota 2;purchase;1.0;0
130950166;Dota 2;play;0.1;0
194545521;Dota 2;purchase;1.0;0
194545521;Dota 2;play;26.0;0
194545521;Crash Time II;purchase;1.0;0
194545521;Crash Time II;play;3.3;0
109458201;Call of Duty Black Ops II - Multiplayer;purchase;1.0;0
109458201;Call of Duty Black Ops II - Multiplayer;play;338.0;0
109458201;Call of Duty Black Ops II - Zombies;purchase;1.0;0
109458201;Call of Duty Black Ops II - Zombies;play;36.0;0
109458201;Call of Duty Black Ops II;purchase;1.0;0
109458201;Call of Duty Black Ops II;play;13.5;0
109458201;Call of Duty Modern Warfare 3;purchase;1.0;0
109458201;Call of Duty Modern Warfare 3 - Multiplayer;purchase;1.0;0
109458201;Call of Duty World at War;purchase;1.0;0
23718710;Counter-Strike;purchase;1.0;0
23718710;Counter-Strike;play;3.0;0
23718710;Counter-Strike Condition Zero;purchase;1.0;0
